Tax Liens,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Current Loan Amount,Credit Score,Annual Income,Number of Open Accounts,Years of Credit History,Current Credit Balance,Monthly Debt,Term_Long Term,Term_Short Term,Purpose_debt consolidation,Purpose_other,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Predicted_Class
0.0,278696.0,0.0,0.0,363616.0,731.0,1267280.3315589812,6.0,17.0,127565.99999999999,20074.0,0,1,1,0,0,0,1,0
0.0,1617110.0,0.0,0.0,331980.0,731.0,1252926.116735824,14.0,22.0,208449.0,16009.0,0,1,1,0,1,0,0,0
0.0,487718.0,0.0,0.0,567006.0,6150.0,1365264.0,13.0,22.2,338219.0,13766.0,1,0,1,0,1,0,0,1
0.0,314446.0,0.0,0.0,404470.0,662.0,931513.0,12.0,17.0,195548.0,10014.0,1,0,0,1,1,0,0,1
0.0,737748.0,1.0,1.0,289740.0,728.0,769956.0,6.0,15.5,63707.0,8983.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,760298.0,731.0,997451.210688754,13.0,26.5,112442.0,4010.0,1,0,0,1,1,0,0,0
0.0,604912.0,0.0,0.0,141724.0,731.0,1430434.5525250272,8.0,16.6,413763.0,23027.0,0,1,1,0,1,0,0,0
0.0,178178.0,0.0,0.0,214764.0,733.0,556434.0,9.0,24.5,133570.0,6260.0,0,1,1,0,0,0,1,0
0.0,590370.0,0.0,0.0,307098.0,7180.0,833568.0,12.0,16.7,274303.0,15143.0,0,1,0,1,1,0,0,1
0.0,531366.0,0.0,0.0,462792.0,734.0,1141938.0,8.0,19.6,427690.0,11229.0,0,1,1,0,1,0,0,0
0.0,161084.0,0.0,0.0,98010.0,731.0,923810.6132008024,7.0,11.9,83182.0,6822.0,0,1,1,0,0,0,1,0
0.0,467060.0,0.0,0.0,436480.0,692.0,1507840.0,9.0,16.9,340841.0,16009.0,1,0,1,0,0,1,0,0
0.0,367576.0,0.0,0.0,770616.0,731.0,1239576.3972852712,14.0,20.4,208449.0,16009.0,0,1,1,0,1,0,0,0
0.0,888954.0,0.0,0.0,309606.0,747.0,1754593.0,10.0,18.9,337801.0,27196.0,0,1,1,0,1,0,0,0
0.0,554136.0,0.0,0.0,394526.0,679.0,795055.0,14.0,25.7,335483.0,19015.0,1,0,1,0,1,0,0,1
0.0,773652.0,0.0,0.0,509894.0,719.0,2049055.0,10.0,16.9,184414.0,20149.0,0,1,1,0,1,0,0,0
0.0,777018.0,0.0,0.0,409640.0,7120.0,845690.0,16.0,15.9,569050.0,12967.0,1,0,1,0,0,0,1,1
0.0,475618.0,0.0,0.0,309606.0,750.0,2807535.0,12.0,19.3,208449.0,27607.0,0,1,0,1,1,0,0,0
1.0,176154.0,1.0,0.0,246642.0,731.0,1277754.8078303481,9.0,23.0,107255.0,18528.0,0,1,1,0,1,0,0,0
0.0,284966.0,0.0,0.0,269170.0,7060.0,1356068.0,10.0,17.0,174743.0,4452.0,0,1,1,0,0,0,1,1
0.0,393338.0,0.0,0.0,137918.0,720.0,557194.0,13.0,17.9,151164.0,8646.0,0,1,0,1,0,0,1,0
0.0,378576.0,0.0,0.0,432784.0,6930.0,1638066.0,14.0,14.5,234422.0,39314.0,1,0,1,0,1,0,0,1
0.0,692956.0,0.0,0.0,266376.0,7450.0,1054405.0,10.0,16.8,427899.0,18979.0,0,1,1,0,1,0,0,1
0.0,475618.0,0.0,0.0,777238.0,695.0,1170590.0,10.0,17.2,208449.0,16009.0,1,0,0,1,1,0,0,1
0.0,270270.0,0.0,0.0,226688.0,750.0,847134.0,13.0,23.6,190703.0,15954.0,0,1,1,0,1,0,0,0
0.0,635052.0,0.0,0.0,426338.0,689.0,920474.0,13.0,14.8,404757.0,16032.0,1,0,1,0,0,1,0,0
0.0,390874.0,1.0,1.0,247368.0,742.0,1602308.0,13.0,12.7,150556.0,20282.0,0,1,1,0,1,0,0,0
0.0,955812.0,0.0,0.0,199298.0,739.0,1392320.0,10.0,18.8,501885.0,28891.0,0,1,1,0,1,0,0,0
0.0,970310.0,0.0,0.0,309606.0,742.0,1303248.0,12.0,12.9,341069.0,21069.0,0,1,1,0,1,0,0,0
0.0,1066296.0,0.0,0.0,309606.0,739.0,966359.0,18.0,16.5,278103.0,7997.0,1,0,1,0,0,1,0,0
0.0,265914.0,0.0,0.0,309606.0,737.0,1339709.0,8.0,15.7,191976.0,4588.0,0,1,1,0,1,0,0,0
0.0,457512.0,0.0,0.0,190586.0,735.0,784282.0,9.0,17.0,318858.0,10784.0,0,1,1,0,1,0,0,0
0.0,870100.0,0.0,0.0,441672.0,721.0,1621061.0,10.0,24.5,208449.0,17021.0,0,1,0,1,0,0,1,0
0.0,875050.0,0.0,0.0,216568.0,740.0,1159627.0,10.0,20.1,668059.0,24739.0,0,1,1,0,0,0,1,0
0.0,192808.0,0.0,0.0,151272.0,745.0,1170590.0,6.0,9.9,51946.0,6569.0,0,1,0,1,0,0,1,0
0.0,247808.0,0.0,0.0,141636.0,740.0,790343.0,12.0,12.8,133114.0,15583.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,110374.0,748.0,1525016.0,10.0,17.0,159486.0,4766.0,0,1,0,1,1,0,0,0
0.0,1048036.0,0.0,0.0,392744.0,731.0,1154791.2387848292,6.0,10.0,256158.0,15429.0,1,0,1,0,1,0,0,1
0.0,868956.0,0.0,0.0,259930.0,731.0,1711729.0,9.0,17.1,522329.0,27102.0,1,0,1,0,1,0,0,0
0.0,924616.0,0.0,0.0,215468.0,731.0,1054222.3566495006,13.0,14.4,108604.0,11398.0,0,1,0,1,1,0,0,0
0.0,475618.0,0.0,0.0,79200.0,743.0,1368133.0,10.0,16.2,49134.0,4446.0,0,1,1,0,1,0,0,0
0.0,597850.0,0.0,0.0,303688.0,743.0,1124040.0,9.0,23.5,169347.0,23418.0,1,0,1,0,0,1,0,0
0.0,617672.0,0.0,0.0,92158.0,731.0,862659.7025673719,12.0,11.5,92815.0,3903.0,0,1,1,0,1,0,0,0
0.0,368742.0,0.0,0.0,107932.0,7440.0,838926.0,10.0,17.0,77710.0,4342.0,0,1,1,0,0,0,1,1
0.0,297220.0,0.0,0.0,309606.0,717.0,756846.0,6.0,9.8,247950.0,11605.0,0,1,1,0,0,0,1,0
0.0,1283700.0,0.0,0.0,175956.0,749.0,664867.0,9.0,17.0,168511.0,13962.0,0,1,1,0,1,0,0,0
0.0,375276.0,0.0,0.0,186516.0,721.0,947530.0,11.0,10.5,169176.0,9554.0,0,1,0,1,1,0,0,0
0.0,287606.0,0.0,0.0,309606.0,725.0,752932.0,12.0,10.0,205181.0,18070.0,0,1,1,0,0,1,0,0
0.0,475618.0,0.0,0.0,309606.0,727.0,1170590.0,10.0,28.6,208449.0,16009.0,1,0,1,0,1,0,0,0
0.0,575388.0,0.0,0.0,457050.0,731.0,1354472.0,10.0,14.8,255417.0,25058.0,0,1,1,0,0,1,0,0
0.0,868340.0,0.0,0.0,600182.0,660.0,1439820.0,17.0,17.0,129732.0,40315.0,1,0,1,0,1,0,0,0
0.0,402842.0,0.0,0.0,397562.0,731.0,1490626.1973727278,10.0,22.4,65758.99999999997,29319.0,0,1,1,0,1,0,0,0
0.0,414194.0,0.0,0.0,542036.0,710.0,1179653.0,10.0,17.0,311581.0,23691.0,0,1,1,0,0,1,0,0
0.0,161062.0,0.0,0.0,154814.0,727.0,682119.0,10.0,17.0,208449.0,16009.0,0,1,0,1,0,0,1,1
0.0,684574.0,0.0,0.0,237710.0,747.0,1250466.0,10.0,13.9,240635.0,8003.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,336666.0,750.0,1783302.0,13.0,17.8,290605.0,32397.0,0,1,1,0,1,0,0,0
0.0,627968.0,0.0,0.0,622182.0,663.0,2073280.0,17.0,17.0,389405.0,28853.0,1,0,1,0,1,0,0,0
0.0,581724.0,0.0,0.0,542146.0,732.0,2809245.0,19.0,19.0,317528.0,27156.0,0,1,1,0,1,0,0,0
0.0,405526.0,0.0,0.0,340318.0,724.0,773452.0,7.0,13.7,128174.0,6510.0,1,0,1,0,1,0,0,0
0.0,350130.0,0.0,0.0,143440.0,704.0,965086.0,10.0,16.5,141512.0,6659.0,0,1,1,0,0,0,1,0
0.0,1381886.0,0.0,0.0,667326.0,731.0,1626404.954412572,13.0,24.4,680257.0,24609.0,1,0,0,1,0,1,0,1
0.0,274978.0,0.0,0.0,182578.0,744.0,1075989.0,12.0,25.7,132278.0,27079.0,0,1,1,0,1,0,0,0
0.0,634854.0,0.0,0.0,257444.0,7250.0,659490.0,11.0,12.3,116793.0,4237.0,0,1,1,0,0,0,1,1
0.0,626318.0,0.0,0.0,663564.0,733.0,1910260.0,11.0,21.8,242877.0,20058.0,0,1,0,1,1,0,0,0
0.0,475618.0,1.0,1.0,92840.0,731.0,969140.3510142855,10.0,19.0,208449.0,4053.0,0,1,1,0,1,0,0,0
1.0,369402.0,1.0,0.0,232276.0,739.0,2445376.0,18.0,31.5,206397.0,20786.0,0,1,1,0,0,0,1,0
0.0,219318.0,0.0,0.0,399080.0,630.0,2297784.0,9.0,10.400000000000002,100016.0,21255.0,1,0,0,1,0,0,1,1
0.0,656304.0,0.0,0.0,526834.0,749.0,2247681.0,14.0,17.1,399608.0,23788.0,0,1,1,0,0,1,0,0
0.0,860442.0,1.0,1.0,333278.0,733.0,948632.0,16.0,25.8,393851.0,14989.0,0,1,1,0,0,0,1,0
0.0,376882.0,0.0,0.0,354860.0,728.0,1532312.0,11.0,21.8,193667.0,21197.0,0,1,1,0,0,0,1,0
0.0,545622.0,0.0,0.0,295966.0,705.0,1204980.0,8.0,15.5,366149.0,21288.0,0,1,1,0,1,0,0,0
0.0,855250.0,0.0,0.0,779086.0,724.0,1730178.0,10.0,10.6,257051.0,28404.0,1,0,1,0,1,0,0,0
0.0,605198.0,0.0,0.0,231770.0,741.0,1143762.0,8.0,22.6,376846.0,20874.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,116930.0,724.0,1320557.0,10.0,16.2,63763.99999999997,10366.0,0,1,0,1,1,0,0,0
0.0,475618.0,0.0,0.0,156310.0,731.0,1720146.4857067924,9.0,21.8,208449.0,37857.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,108966.0,731.0,1145564.1525915996,8.0,17.0,30115.0,16009.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,629178.0,745.0,1170590.0,10.0,14.9,259407.0,16981.0,0,1,0,1,0,1,0,0
0.0,425106.0,0.0,0.0,359612.0,748.0,776416.0,6.0,14.9,210007.0,16046.0,0,1,1,0,0,0,1,0
0.0,612744.0,0.0,0.0,368082.0,692.0,1110702.0,10.0,17.0,196859.0,18604.0,0,1,1,0,0,0,1,0
0.0,1640782.0,0.0,0.0,527758.0,731.0,1643999.2265518475,15.0,25.1,208449.0,32953.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,473374.0,745.0,1170590.0,10.0,27.0,208449.0,16009.0,0,1,1,0,1,0,0,0
0.0,767778.0,0.0,0.0,534028.0,748.0,1602612.0,9.0,30.0,539752.0,18964.0,0,1,1,0,1,0,0,0
0.0,704902.0,0.0,0.0,132154.0,747.0,1255387.0,6.0,11.4,195415.0,4854.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,378972.0,740.0,1540216.0,10.0,23.8,565250.0,16009.0,1,0,1,0,1,0,0,0
0.0,1503700.0,0.0,0.0,309606.0,746.0,2209700.0,13.0,25.7,285703.0,16009.0,1,0,1,0,1,0,0,0
0.0,527362.0,0.0,0.0,81840.0,750.0,2261532.0,9.0,29.5,43719.0,12193.0,0,1,0,1,1,0,0,0
0.0,139656.0,0.0,0.0,309606.0,699.0,793611.0,9.0,12.3,208449.0,13954.0,0,1,0,1,0,0,1,0
0.0,289124.0,0.0,0.0,94512.0,707.0,1170590.0,13.0,18.8,190513.0,6751.0,0,1,1,0,1,0,0,0
0.0,475332.0,0.0,0.0,130240.0,744.0,1330931.0,8.0,18.6,293094.0,13531.0,0,1,1,0,1,0,0,0
0.0,531234.0,0.0,0.0,390170.0,731.0,1375427.7387950397,8.0,22.9,330334.0,19416.0,0,1,1,0,1,0,0,0
0.0,478940.0,1.0,1.0,265738.0,732.0,741836.0,12.0,17.0,220039.0,20895.0,0,1,1,0,0,1,0,0
0.0,253264.0,0.0,0.0,429440.0,694.0,2039840.0,11.0,22.5,161196.0,16009.0,1,0,0,1,1,0,0,0
0.0,475618.0,0.0,0.0,517484.0,731.0,1634189.4868706998,18.0,11.8,754015.0,28554.0,1,0,1,0,1,0,0,1
0.0,516494.0,1.0,1.0,309606.0,708.0,862296.0,14.0,13.0,218576.0,21054.0,0,1,1,0,0,0,1,0
0.0,123112.0,0.0,0.0,215886.0,731.0,1357111.3265766534,9.0,17.2,93043.0,24696.0,0,1,1,0,1,0,0,0
0.0,840312.0,0.0,0.0,786412.0,626.0,2483794.0,9.0,23.8,468825.0,27736.0,1,0,1,0,1,0,0,0
0.0,684750.0,0.0,0.0,309606.0,739.0,848939.0,14.0,12.3,161443.0,15847.0,0,1,1,0,1,0,0,0
0.0,474298.0,0.0,0.0,323444.0,7380.0,1601491.0,8.0,22.2,273220.0,21487.0,0,1,1,0,1,0,0,1
0.0,987536.0,0.0,0.0,309606.0,750.0,808336.0,10.0,23.0,545832.0,10306.0,0,1,1,0,1,0,0,0
0.0,188452.0,0.0,0.0,108240.0,720.0,710372.0,10.0,17.0,85766.0,16009.0,0,1,0,1,0,0,1,0
0.0,798710.0,0.0,0.0,393712.0,677.0,850041.0,9.0,19.7,541500.0,13813.0,1,0,1,0,1,0,0,0
0.0,172590.0,1.0,1.0,309606.0,732.0,1043784.0,12.0,16.4,94658.0,24181.0,0,1,1,0,1,0,0,0
0.0,461296.0,0.0,0.0,344960.0,731.0,1304527.0798828152,7.0,11.6,218329.0,22375.0,0,1,1,0,0,0,1,0
0.0,283118.0,0.0,0.0,334268.0,674.0,1000749.0,8.0,17.6,232769.0,19181.0,0,1,1,0,1,0,0,0
0.0,861278.0,0.0,0.0,309606.0,732.0,1022542.0,12.0,11.7,240996.0,11077.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,168498.0,734.0,1474609.0,11.0,30.4,208449.0,13026.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,547976.0,701.0,1230440.0,10.0,16.2,208449.0,16009.0,1,0,0,1,1,0,0,0
0.0,683716.0,0.0,0.0,309606.0,742.0,1024309.0,11.0,9.7,226746.0,5821.0,0,1,1,0,1,0,0,0
0.0,551936.0,0.0,0.0,368808.0,736.0,1447800.0,9.0,14.1,149207.0,15443.0,1,0,1,0,0,0,1,0
0.0,755040.0,0.0,0.0,109824.0,731.0,1114317.2697696348,8.0,22.8,208449.0,9352.0,0,1,0,1,0,0,1,0
0.0,1086866.0,0.0,0.0,545380.0,7010.0,1413030.0,6.0,30.700000000000003,557555.0,31322.0,1,0,1,0,1,0,0,1
0.0,475618.0,0.0,0.0,309606.0,738.0,1518328.0,10.0,16.8,208449.0,16009.0,0,1,0,1,0,0,1,0
0.0,1219306.0,0.0,0.0,332728.0,731.0,1682445.747547867,14.0,23.1,642352.0,28329.0,0,1,1,0,1,0,0,0
0.0,809798.0,0.0,0.0,129162.0,745.0,1208457.0,7.0,29.5,327294.0,10574.0,0,1,1,0,0,0,1,0
0.0,525998.0,0.0,0.0,309408.0,731.0,1141886.5917976252,10.0,9.5,252111.0,15031.0,1,0,1,0,1,0,0,1
0.0,393866.0,0.0,0.0,80036.0,727.0,549100.0,19.0,17.0,127565.99999999999,7367.0,0,1,1,0,0,1,0,0
0.0,267982.0,1.0,1.0,225258.0,695.0,797620.0,7.0,18.5,105298.0,16009.0,0,1,0,1,0,0,1,0
0.0,738342.0,0.0,0.0,437888.0,702.0,1433455.0,17.0,23.0,589209.0,36673.0,1,0,1,0,1,0,0,0
0.0,1589698.0,0.0,0.0,376068.0,748.0,1719405.0,11.0,13.5,322639.0,13340.0,0,1,1,0,1,0,0,0
0.0,650056.0,0.0,0.0,309606.0,731.0,985758.0,10.0,17.0,263872.0,18483.0,0,1,1,0,0,0,1,0
0.0,253440.0,0.0,0.0,440792.0,743.0,951710.0,8.0,12.9,165471.0,14910.0,0,1,0,1,1,0,0,0
0.0,1198912.0,0.0,0.0,303248.0,738.0,802864.0,17.0,21.0,679250.0,21008.0,0,1,1,0,1,0,0,0
0.0,1099098.0,0.0,0.0,346786.0,685.0,1123128.0,11.0,22.6,740392.0,30512.0,1,0,1,0,1,0,0,0
0.0,796466.0,0.0,0.0,309606.0,621.0,1156530.0,13.0,15.7,581932.0,25637.0,1,0,1,0,1,0,0,0
0.0,512974.0,0.0,0.0,359040.0,677.0,1042929.0,9.0,10.6,389861.0,25726.0,1,0,1,0,0,1,0,0
0.0,1360656.0,0.0,0.0,216766.0,731.0,1565754.5283908902,10.0,21.0,205656.0,31029.0,1,0,1,0,1,0,0,0
0.0,624602.0,0.0,0.0,309606.0,743.0,952280.0,16.0,13.7,270788.0,16903.0,0,1,0,1,1,0,0,0
0.0,145618.0,0.0,0.0,134398.0,731.0,1241334.21764174,8.0,24.3,118465.0,16162.0,0,1,1,0,1,0,0,0
0.0,157740.0,0.0,0.0,309606.0,732.0,863018.0,8.0,20.6,76551.0,12730.0,0,1,0,1,1,0,0,0
0.0,475618.0,0.0,0.0,309606.0,750.0,2107556.0,11.0,17.0,737542.0,30560.0,0,1,1,0,1,0,0,0
0.0,406516.0,0.0,0.0,309606.0,719.0,1132020.0,11.0,21.2,198018.0,23395.0,1,0,1,0,1,0,0,0
0.0,470492.0,0.0,0.0,309606.0,745.0,667261.0,8.0,16.8,146281.0,13401.0,0,1,1,0,0,1,0,0
0.0,196746.0,0.0,0.0,220836.0,729.0,747935.0,9.0,16.0,80028.0,6195.0,0,1,1,0,1,0,0,0
0.0,424600.0,0.0,0.0,242726.0,731.0,1273656.26191164,10.0,15.0,264765.0,18809.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,309606.0,750.0,862011.0,10.0,18.6,208449.0,7902.0,0,1,1,0,1,0,0,0
0.0,534072.0,0.0,0.0,434148.0,634.0,2062203.0,12.0,24.0,439090.0,16412.0,1,0,1,0,1,0,0,0
0.0,567776.0,0.0,0.0,219934.0,743.0,1044696.0,6.0,9.6,168188.0,3822.0,0,1,1,0,0,0,1,0
0.0,275044.0,0.0,0.0,109142.0,744.0,965219.0,7.0,18.8,208449.0,10698.0,0,1,0,1,0,0,1,0
0.0,544082.0,0.0,0.0,309606.0,750.0,1121418.0,15.0,9.9,119833.00000000001,16448.0,0,1,1,0,0,0,1,0
0.0,382844.0,0.0,0.0,360470.0,724.0,709441.0,19.0,9.5,272099.0,18504.0,0,1,1,0,0,1,0,0
0.0,442046.0,1.0,1.0,318516.0,729.0,1050643.0,14.0,14.6,148124.0,14709.0,1,0,1,0,0,1,0,1
0.0,439472.0,0.0,0.0,577148.0,742.0,1458915.0,11.0,17.8,278217.0,21762.0,0,1,1,0,1,0,0,0
0.0,408122.0,1.0,1.0,429484.0,710.0,1539304.0,18.0,12.1,277400.0,30017.0,1,0,1,0,1,0,0,1
0.0,737572.0,1.0,1.0,436216.0,731.0,965050.9201981891,9.0,20.0,149055.0,4476.0,1,0,0,1,0,0,1,0
0.0,679954.0,0.0,0.0,309606.0,748.0,943920.0,10.0,15.4,88673.0,11327.0,0,1,1,0,1,0,0,0
0.0,167904.0,0.0,0.0,161436.0,746.0,557688.0,10.0,12.8,129067.0,9434.0,0,1,1,0,0,0,1,0
0.0,535326.0,0.0,0.0,308594.0,740.0,761444.0,15.0,9.7,206207.0,16688.0,0,1,1,0,0,0,1,0
0.0,1176450.0,0.0,0.0,242154.0,719.0,798475.0,11.0,17.0,337326.0,23755.0,0,1,1,0,0,0,1,0
0.0,219538.0,1.0,1.0,309606.0,714.0,1033505.0,12.0,18.0,50806.0,12058.0,0,1,0,1,0,0,1,0
0.0,1189144.0,0.0,0.0,524634.0,748.0,1261315.0,13.0,15.1,702468.0,19445.0,0,1,1,0,1,0,0,0
0.0,924088.0,0.0,0.0,517396.0,731.0,1303958.1974829233,6.0,14.1,427766.0,17920.0,0,1,1,0,0,1,0,0
0.0,146542.0,0.0,0.0,172392.0,742.0,2791575.0,7.0,13.4,112765.0,20239.0,0,1,1,0,0,0,1,0
0.0,552596.0,0.0,0.0,431134.0,727.0,1454507.0,11.0,14.3,333127.0,26423.0,1,0,1,0,1,0,0,0
0.0,249040.0,0.0,0.0,303446.0,731.0,1028611.5880752848,6.0,29.7,124526.0,4121.0,1,0,0,1,1,0,0,0
0.0,338360.0,0.0,0.0,301554.0,705.0,1421390.0,10.0,17.0,262713.0,28665.0,1,0,1,0,0,0,1,0
0.0,448052.0,0.0,0.0,783090.0,731.0,1354345.4779157045,9.0,20.8,133893.0,22495.0,1,0,0,1,1,0,0,1
0.0,470800.0,0.0,0.0,309606.0,742.0,1118682.0,12.0,14.4,285437.0,15475.0,0,1,1,0,0,0,1,0
0.0,475618.0,1.0,0.0,107756.0,722.0,2229574.0,8.0,25.5,208449.0,4311.0,0,1,1,0,1,0,0,0
0.0,276914.0,0.0,0.0,369160.0,683.0,947435.0,12.0,21.5,157852.0,26844.0,0,1,1,0,0,1,0,0
0.0,322652.0,0.0,0.0,309606.0,737.0,789583.0,10.0,16.9,257754.0,12745.0,0,1,1,0,0,0,1,0
0.0,254386.0,0.0,0.0,221100.0,720.0,1145700.0,7.0,18.6,181697.0,13748.0,0,1,1,0,0,0,1,0
0.0,531102.0,0.0,0.0,267652.0,7170.0,1395645.0,11.0,17.0,328871.0,29309.0,0,1,1,0,0,0,1,1
0.0,327008.0,0.0,0.0,784564.0,731.0,1250968.4252709155,7.0,15.5,110979.0,20158.0,1,0,0,1,1,0,0,1
0.0,205326.0,0.0,0.0,140492.0,745.0,709289.0,6.0,14.2,208449.0,5361.0,0,1,1,0,1,0,0,0
0.0,425590.0,0.0,0.0,303028.0,701.0,865944.0,6.0,17.4,357276.0,23886.0,0,1,1,0,1,0,0,0
0.0,451682.0,0.0,0.0,394526.0,738.0,1609034.0,9.0,24.9,314412.0,10284.0,0,1,1,0,1,0,0,0
0.0,308374.0,1.0,0.0,103950.0,714.0,2524986.0,15.0,17.0,208449.0,14771.0,0,1,0,1,1,0,0,0
0.0,124366.0,0.0,0.0,309606.0,653.0,1170590.0,14.0,26.7,64771.0,4164.0,0,1,0,1,0,0,1,0
0.0,178178.0,0.0,0.0,167002.0,731.0,1174455.0022136485,6.0,13.2,79097.0,18040.0,0,1,1,0,1,0,0,0
0.0,568282.0,0.0,0.0,354882.0,738.0,1170590.0,6.0,10.3,79021.0,16009.0,0,1,0,1,0,0,1,0
0.0,426866.0,0.0,0.0,309606.0,746.0,961590.0,6.0,17.4,54568.0,16009.0,0,1,0,1,1,0,0,0
0.0,417428.0,0.0,0.0,217800.0,731.0,1114765.562091786,13.0,18.2,275443.0,9969.0,0,1,1,0,0,0,1,0
0.0,1142218.0,0.0,0.0,219956.0,742.0,1633677.0,16.0,17.4,208449.0,23824.0,0,1,1,0,1,0,0,0
0.0,564960.0,1.0,1.0,309606.0,685.0,653695.0,11.0,17.7,59033.0,8770.0,1,0,1,0,0,1,0,0
0.0,852742.0,0.0,0.0,446732.0,686.0,887376.0,12.0,16.8,421249.0,18413.0,1,0,1,0,1,0,0,1
0.0,271040.0,0.0,0.0,396506.0,673.0,856121.0,10.0,16.4,197809.0,13698.0,1,0,1,0,1,0,0,1
0.0,1138478.0,0.0,0.0,552860.0,6820.0,1623398.0,12.0,20.9,208449.0,30412.0,0,1,1,0,1,0,0,1
0.0,790438.0,0.0,0.0,241538.0,731.0,1192910.2586581411,18.0,17.0,391837.0,12057.0,0,1,1,0,1,0,0,0
0.0,797126.0,0.0,0.0,653466.0,724.0,1881190.0,13.0,10.400000000000002,470877.0,26493.0,0,1,1,0,0,0,1,0
0.0,229482.0,0.0,0.0,178772.0,745.0,974662.0,15.0,11.6,208449.0,27778.0,0,1,1,0,0,0,1,0
0.0,700480.0,0.0,0.0,326018.0,743.0,882189.0,10.0,17.0,289180.0,6153.0,0,1,1,0,1,0,0,0
0.0,875358.0,0.0,0.0,442640.0,750.0,1911400.0,10.0,24.5,232845.0,33768.0,0,1,1,0,0,1,0,0
0.0,1162106.0,0.0,0.0,309606.0,746.0,957315.0,10.0,14.0,62225.0,10211.0,1,0,0,1,1,0,0,0
0.0,147598.0,0.0,0.0,309606.0,745.0,1170590.0,10.0,11.8,208449.0,16009.0,0,1,0,1,0,0,1,0
0.0,475618.0,0.0,0.0,209044.0,702.0,813162.0,7.0,11.9,68647.0,9893.0,0,1,0,1,0,0,1,0
0.0,449174.0,0.0,0.0,150634.0,731.0,1168549.3372708738,11.0,15.6,142766.0,15705.0,0,1,1,0,1,0,0,0
0.0,842754.0,0.0,0.0,564146.0,710.0,1287858.0,14.0,30.5,72789.00000000003,16098.0,0,1,1,0,0,0,1,0
0.0,1032812.0,0.0,0.0,443388.0,7230.0,1170590.0,10.0,19.4,496831.0,33506.0,1,0,1,0,1,0,0,1
0.0,228382.0,0.0,0.0,144848.0,707.0,1004549.0,9.0,15.5,64106.0,19338.0,0,1,1,0,0,0,1,0
0.0,113696.0,0.0,0.0,171468.0,748.0,752172.0,16.0,17.0,208449.0,9904.0,0,1,1,0,0,1,0,0
0.0,1573418.0,0.0,0.0,309606.0,734.0,1331995.0,10.0,28.0,603345.0,19980.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,309606.0,737.0,2728837.0,18.0,15.5,439983.0,16009.0,0,1,1,0,1,0,0,0
0.0,718476.0,0.0,0.0,345378.0,730.0,829065.0,6.0,17.0,60192.0,16009.0,1,0,1,0,0,1,0,0
0.0,697070.0,0.0,0.0,704286.0,696.0,1326409.0,16.0,17.0,260680.0,25533.0,1,0,1,0,1,0,0,0
0.0,991188.0,0.0,0.0,109934.0,731.0,1304114.6908999567,12.0,11.4,617196.0,15741.0,0,1,1,0,1,0,0,0
0.0,455906.0,0.0,0.0,309606.0,731.0,1205054.4444733812,6.0,17.2,208449.0,15765.0,0,1,0,1,1,0,0,0
0.0,299090.0,1.0,0.0,458810.0,655.0,1256375.0,6.0,13.1,208449.0,9611.0,1,0,1,0,0,0,1,0
0.0,749804.0,0.0,0.0,331848.0,744.0,1891526.0,10.0,27.7,582160.0,28215.0,0,1,1,0,1,0,0,0
0.0,191422.0,0.0,0.0,206228.0,722.0,845861.0,6.0,15.7,37848.00000000003,20935.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,567556.0,731.0,1699314.1101177176,9.0,19.6,208449.0,37742.0,1,0,1,0,1,0,0,1
0.0,642972.0,0.0,0.0,331628.0,742.0,1279232.0,14.0,15.3,288192.0,22920.0,0,1,1,0,0,0,1,0
0.0,1115268.0,0.0,0.0,309606.0,731.0,1209603.241650312,9.0,17.0,208449.0,16009.0,0,1,1,0,1,0,0,0
0.0,852830.0,0.0,0.0,309606.0,734.0,906984.0,10.0,10.0,525141.0,25774.0,0,1,1,0,1,0,0,0
0.0,1646854.0,0.0,0.0,776864.0,734.0,1495186.0,14.0,29.1,758081.0,28159.0,0,1,1,0,1,0,0,0
0.0,902616.0,0.0,0.0,438900.0,727.0,1610972.0,8.0,15.1,47557.0,9934.0,1,0,0,1,1,0,0,0
0.0,1516306.0,0.0,0.0,309606.0,741.0,2012157.0,10.0,21.2,208449.0,30518.0,0,1,0,1,0,0,1,0
0.0,263846.0,0.0,0.0,199650.0,749.0,684418.0,8.0,27.1,171342.0,16540.0,0,1,1,0,0,0,1,0
