Home Ownership,Years in current job,Tax Liens,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Credit Score,Annual Income,Number of Open Accounts,Years of Credit History,Current Credit Balance,Monthly Debt,Credit Default
Home Mortgage,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,522566.0,738.0,1170590.0,11.0,22.0,208449.0,20820.0,0
Home Mortgage,10+ years,0.0,632962.0,0.0,0.0,0.0,debt consolidation,Short Term,500192.0,709.0,1258370.0,12.0,30.800000000000004,329631.0,34186.0,0
Home Mortgage,3 years,0.0,1013628.0,0.0,0.0,0.0,debt consolidation,Short Term,131230.0,731.0,904491.586798891,15.0,16.8,142690.0,4006.0,0
Rent,10+ years,0.0,319858.0,1.0,32.0,1.0,debt consolidation,Short Term,383856.0,700.0,1483672.0,17.0,21.0,170715.0,23121.0,0
Own Home,6 years,0.0,741554.0,0.0,24.0,0.0,home improvements,Short Term,327932.0,7370.0,1076179.0,11.0,15.6,306128.0,16412.0,1
Home Mortgage,10+ years,0.0,564784.0,1.0,21.0,1.0,debt consolidation,Short Term,321486.0,734.0,848369.0,10.0,12.8,225834.0,7918.0,0
Rent,3 years,0.0,566852.0,0.0,0.0,0.0,debt consolidation,Long Term,283382.0,731.0,1215378.1425698132,16.0,16.8,380893.0,15359.0,1
Home Mortgage,10+ years,0.0,816772.0,0.0,0.0,0.0,debt consolidation,Short Term,435600.0,734.0,1316700.0,10.0,19.2,644024.0,28419.0,1
Home Mortgage,10+ years,0.0,119504.0,0.0,21.0,0.0,debt consolidation,Short Term,309606.0,726.0,2295048.0,8.0,11.9,65645.0,12393.0,0
Home Mortgage,4 years,0.0,268906.0,0.0,32.0,0.0,debt consolidation,Long Term,359590.0,721.0,737371.0,15.0,16.5,72218.99999999997,17390.0,1
Home Mortgage,6 years,0.0,757350.0,0.0,0.0,0.0,debt consolidation,Short Term,539462.0,734.0,2271241.0,16.0,17.0,590634.0,16009.0,0
Rent,5 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,159698.0,7220.0,913216.0,10.0,14.9,72390.0,20243.0,1
Rent,< 1 year,0.0,235268.0,0.0,0.0,0.0,debt consolidation,Short Term,244090.0,700.0,919847.0,14.0,15.9,195681.0,17477.0,0
Home Mortgage,< 1 year,0.0,118272.0,0.0,0.0,0.0,debt consolidation,Short Term,107470.0,746.0,1354966.0,10.0,17.0,80066.0,16009.0,0
Rent,5 years,0.0,614064.0,1.0,0.0,1.0,debt consolidation,Short Term,219296.0,740.0,832314.0,13.0,19.3,250325.0,17063.0,0
Home Mortgage,4 years,0.0,652168.0,0.0,0.0,0.0,debt consolidation,Long Term,446996.0,699.0,868604.0,11.0,16.7,385244.0,12356.0,0
Rent,7 years,0.0,562474.0,0.0,0.0,0.0,business loan,Long Term,776864.0,724.0,1380179.0,15.0,12.8,42750.0,11593.0,0
Home Mortgage,5 years,0.0,1017500.0,0.0,0.0,0.0,debt consolidation,Short Term,393668.0,748.0,953838.0,10.0,12.0,184528.0,9777.0,0
Home Mortgage,5 years,0.0,510224.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,723.0,621262.0,9.0,16.7,384237.0,11183.0,0
Home Mortgage,6 years,0.0,650210.0,0.0,0.0,0.0,debt consolidation,Long Term,543466.0,693.0,1501912.0,11.0,20.5,472815.0,19162.0,0
Home Mortgage,1 year,0.0,651310.0,0.0,0.0,0.0,debt consolidation,Short Term,322124.0,730.0,1159152.0,14.0,18.5,473632.0,23570.0,0
Home Mortgage,5 years,0.0,682946.0,0.0,0.0,0.0,debt consolidation,Long Term,242946.0,671.0,605055.0,10.0,10.0,224124.0,9378.0,1
Rent,5 years,0.0,891396.0,0.0,0.0,0.0,debt consolidation,Short Term,257884.0,718.0,1409610.0,11.0,20.3,362596.0,9632.0,0
Own Home,2 years,0.0,475618.0,0.0,65.0,0.0,wedding,Long Term,754842.0,668.0,1170590.0,9.0,15.8,208449.0,29335.0,0
Home Mortgage,10+ years,0.0,392568.0,0.0,32.0,0.0,debt consolidation,Short Term,199584.0,746.0,1053360.0,8.0,30.3,146794.0,5899.0,0
Home Mortgage,10+ years,0.0,538340.0,0.0,0.0,0.0,debt consolidation,Short Term,324104.0,721.0,1170590.0,12.0,13.4,292429.0,22084.0,0
Rent,5 years,0.0,188342.0,0.0,13.0,0.0,debt consolidation,Long Term,315744.0,648.0,675716.0,14.0,17.0,150784.0,9285.0,1
Rent,< 1 year,0.0,381700.0,0.0,0.0,0.0,debt consolidation,Long Term,350174.0,719.0,689643.0,9.0,31.4,196137.0,13908.0,0
Home Mortgage,10+ years,0.0,439032.0,0.0,25.0,0.0,debt consolidation,Short Term,377212.0,743.0,1716479.0,9.0,16.8,268071.0,19454.0,0
Home Mortgage,10+ years,0.0,680328.0,0.0,19.0,0.0,debt consolidation,Short Term,166826.0,730.0,959272.0,13.0,17.0,203889.0,19105.0,0
Home Mortgage,9 years,0.0,1545082.0,0.0,0.0,0.0,debt consolidation,Short Term,138732.0,751.0,1123242.0,12.0,12.4,320264.0,13104.0,0
Rent,9 years,0.0,424204.0,1.0,20.0,1.0,debt consolidation,Short Term,203698.0,714.0,775428.0,9.0,27.5,200754.0,7237.0,1
Rent,1 year,0.0,492492.0,0.0,73.0,0.0,debt consolidation,Short Term,309606.0,731.0,1163362.4399273833,15.0,13.5,208449.0,16009.0,0
Home Mortgage,10+ years,0.0,760452.0,0.0,0.0,0.0,home improvements,Short Term,629068.0,747.0,1509854.0,7.0,19.0,189791.0,4152.0,0
Home Mortgage,< 1 year,0.0,236786.0,0.0,0.0,0.0,debt consolidation,Long Term,340604.0,710.0,1719063.0,11.0,18.0,157662.0,10386.0,0
Rent,9 years,0.0,475618.0,0.0,0.0,0.0,other,Short Term,332156.0,731.0,1150652.598900168,10.0,10.0,208449.0,16009.0,1
Rent,3 years,0.0,373780.0,1.0,31.0,1.0,debt consolidation,Short Term,309606.0,743.0,859788.0,9.0,14.6,222091.0,7810.0,0
Home Mortgage,5 years,0.0,202510.0,0.0,38.0,0.0,debt consolidation,Short Term,227436.0,712.0,1056609.0,10.0,10.0,122607.0,16818.0,0
Home Mortgage,10+ years,1.0,531256.0,2.0,72.0,1.0,home improvements,Short Term,304920.0,704.0,1534896.0,8.0,16.8,128478.0,4515.0,0
Home Mortgage,1 year,0.0,298738.0,0.0,0.0,0.0,home improvements,Long Term,225720.0,721.0,868832.0,9.0,13.9,134938.0,7182.0,0
Rent,3 years,0.0,254254.0,0.0,12.0,0.0,debt consolidation,Short Term,234630.0,731.0,869831.9008176293,11.0,10.2,75544.0,5113.0,1
Rent,< 1 year,0.0,475618.0,0.0,0.0,0.0,other,Short Term,309606.0,740.0,1170590.0,10.0,12.0,208449.0,5592.0,1
Home Mortgage,7 years,0.0,1430968.0,0.0,0.0,0.0,debt consolidation,Long Term,623788.0,6640.0,1334066.0,14.0,19.6,208449.0,31573.0,1
Home Mortgage,9 years,0.0,783816.0,0.0,0.0,0.0,debt consolidation,Short Term,392898.0,743.0,1260327.0,13.0,19.4,529359.0,30353.0,0
Rent,< 1 year,0.0,588478.0,3.0,0.0,3.0,debt consolidation,Short Term,347732.0,743.0,1220066.0,10.0,12.9,289693.0,19216.0,0
Rent,9 years,0.0,315678.0,0.0,0.0,0.0,debt consolidation,Long Term,309606.0,709.0,1170590.0,7.0,17.0,38171.00000000003,16009.0,0
Rent,6 years,0.0,361680.0,0.0,0.0,0.0,debt consolidation,Short Term,187924.0,742.0,1170590.0,7.0,15.7,192413.0,7677.0,0
Home Mortgage,8 years,0.0,953744.0,0.0,0.0,0.0,debt consolidation,Short Term,447524.0,727.0,2125739.0,11.0,22.6,733894.0,28875.0,0
Rent,2 years,0.0,276496.0,0.0,40.0,0.0,debt consolidation,Long Term,356796.0,694.0,1829548.0,8.0,20.3,165243.0,23022.0,0
Rent,2 years,0.0,417010.0,0.0,34.0,0.0,other,Short Term,108570.0,727.0,1631511.0,10.0,27.4,313329.0,16179.0,1
Home Mortgage,10+ years,0.0,486750.0,0.0,40.0,0.0,debt consolidation,Short Term,309606.0,735.0,1186588.0,8.0,27.7,209342.0,16909.0,0
Rent,3 years,0.0,245476.0,0.0,8.0,0.0,business loan,Short Term,197274.0,731.0,1027104.102995272,10.0,14.6,137807.0,9518.0,1
Rent,7 years,0.0,986656.0,0.0,72.0,0.0,debt consolidation,Long Term,534974.0,731.0,1622321.2007536932,10.0,21.8,595631.0,28128.0,1
Home Mortgage,10+ years,0.0,475618.0,0.0,32.0,0.0,home improvements,Short Term,439912.0,725.0,2374525.0,9.0,17.5,208449.0,26911.0,0
Home Mortgage,7 years,0.0,1256090.0,0.0,41.0,0.0,debt consolidation,Short Term,558646.0,731.0,1331825.560851221,10.0,19.2,485982.0,17489.0,0
Own Home,7 years,0.0,582648.0,0.0,0.0,0.0,debt consolidation,Short Term,667876.0,731.0,1633708.1107514403,7.0,25.2,354255.0,29374.0,0
Rent,3 years,0.0,562232.0,1.0,0.0,1.0,debt consolidation,Long Term,425788.0,722.0,1053360.0,13.0,10.5,225777.0,19399.0,0
Rent,1 year,0.0,1039104.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,737.0,1139126.0,16.0,14.2,317680.0,23542.0,0
Rent,10+ years,0.0,599522.0,1.0,0.0,1.0,debt consolidation,Short Term,190740.0,731.0,1201935.6009119567,8.0,18.1,253707.0,14321.0,1
Rent,5 years,0.0,237776.0,0.0,0.0,0.0,other,Short Term,217272.0,731.0,972260.0619790497,6.0,11.0,208449.0,7114.0,0
Rent,2 years,0.0,188056.0,0.0,39.0,0.0,other,Short Term,121594.0,732.0,1192782.0,6.0,13.5,208449.0,10516.0,0
Home Mortgage,2 years,0.0,268774.0,0.0,0.0,0.0,home improvements,Short Term,445192.0,751.0,2066611.0,10.0,16.4,33896.0,35821.0,0
Home Mortgage,1 year,0.0,188848.0,0.0,38.0,0.0,home improvements,Short Term,104170.0,713.0,1124610.0,10.0,17.7,85139.0,16700.0,0
Home Mortgage,10+ years,0.0,874390.0,0.0,0.0,0.0,debt consolidation,Long Term,490424.0,680.0,1009147.0,16.0,25.9,599583.0,25565.0,0
Rent,6 years,0.0,135564.0,0.0,11.0,0.0,debt consolidation,Short Term,131164.0,705.0,868490.0,7.0,16.5,106761.0,23160.0,1
Own Home,10+ years,0.0,475618.0,0.0,26.0,0.0,debt consolidation,Short Term,350350.0,747.0,1283279.0,17.0,31.4,208449.0,25880.0,0
Rent,3 years,0.0,203412.0,0.0,6.0,0.0,debt consolidation,Short Term,104236.0,732.0,750196.0,11.0,17.0,53580.0,16009.0,0
Home Mortgage,10+ years,0.0,688006.0,0.0,69.0,0.0,debt consolidation,Long Term,397100.0,672.0,910727.0,15.0,20.6,388588.0,13964.0,0
Rent,9 years,0.0,696586.0,0.0,16.0,0.0,debt consolidation,Short Term,309606.0,737.0,863949.0,12.0,16.5,39102.0,16009.0,0
Home Mortgage,10+ years,0.0,659384.0,0.0,0.0,0.0,debt consolidation,Long Term,506528.0,722.0,1555416.0,10.0,17.0,400349.0,19961.0,0
Home Mortgage,10+ years,0.0,865590.0,0.0,0.0,0.0,debt consolidation,Long Term,309606.0,710.0,605929.0,13.0,16.2,325926.0,15300.0,0
Rent,3 years,0.0,802692.0,0.0,0.0,0.0,take a trip,Short Term,309606.0,722.0,1899050.0,6.0,10.2,550430.0,21839.0,0
Home Mortgage,4 years,0.0,402556.0,0.0,32.0,0.0,debt consolidation,Short Term,309606.0,740.0,1738044.0,12.0,26.0,233966.0,35919.0,0
Home Mortgage,< 1 year,0.0,623194.0,0.0,0.0,0.0,debt consolidation,Long Term,424754.0,729.0,2069309.0,14.0,13.4,508592.0,39489.0,0
Home Mortgage,8 years,0.0,991584.0,0.0,17.0,0.0,debt consolidation,Short Term,404272.0,745.0,867445.0,16.0,11.399999999999999,292885.0,12650.0,1
Rent,2 years,0.0,452804.0,0.0,0.0,0.0,debt consolidation,Short Term,538186.0,731.0,1190306.485300955,8.0,17.0,171285.0,15106.0,0
Rent,< 1 year,0.0,575586.0,0.0,0.0,0.0,debt consolidation,Short Term,538846.0,731.0,1415135.5288245596,8.0,12.2,455335.0,23888.0,1
Rent,7 years,0.0,264440.0,0.0,64.0,0.0,debt consolidation,Long Term,520718.0,731.0,1346922.5160783434,10.0,18.7,64410.0,22798.0,0
Home Mortgage,< 1 year,0.0,1528560.0,0.0,0.0,0.0,debt consolidation,Short Term,530222.0,743.0,2098778.0,10.0,16.5,208449.0,19239.0,0
Rent,4 years,0.0,219252.0,0.0,0.0,0.0,debt consolidation,Short Term,265826.0,731.0,944953.8455162056,10.0,9.6,172311.0,7477.0,1
Home Mortgage,< 1 year,0.0,305756.0,0.0,65.0,0.0,debt consolidation,Short Term,332288.0,731.0,1372024.6043529508,10.0,21.5,202806.0,21355.0,1
Home Mortgage,7 years,0.0,475618.0,0.0,20.0,0.0,home improvements,Short Term,176704.0,740.0,1354396.0,10.0,26.3,53751.0,10293.0,0
Rent,6 years,0.0,519464.0,0.0,58.0,0.0,debt consolidation,Short Term,108240.0,733.0,785156.0,16.0,18.6,221616.0,7590.0,0
Rent,2 years,0.0,1025068.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,750.0,1457205.0,12.0,14.0,290377.0,17851.0,0
Rent,3 years,0.0,661914.0,0.0,0.0,0.0,buy a car,Long Term,125488.0,731.0,1025593.2228898087,10.0,12.0,174933.0,10071.0,0
Home Mortgage,4 years,0.0,1035518.0,0.0,0.0,0.0,debt consolidation,Long Term,776468.0,731.0,1118583.3181470644,10.0,23.6,338048.0,7937.0,0
Home Mortgage,10+ years,0.0,458524.0,0.0,34.0,0.0,debt consolidation,Short Term,225830.0,677.0,844113.0,10.0,10.5,101764.0,13365.0,0
Home Mortgage,3 years,0.0,968000.0,0.0,0.0,0.0,debt consolidation,Long Term,472758.0,731.0,1368964.120048543,18.0,23.1,759088.0,16009.0,0
Rent,10+ years,1.0,345554.0,1.0,16.0,0.0,debt consolidation,Short Term,217426.0,742.0,1512932.0,9.0,19.0,163837.0,28746.0,0
Rent,4 years,0.0,177914.0,0.0,0.0,0.0,business loan,Short Term,309606.0,708.0,902728.0,8.0,10.0,86203.00000000003,13992.0,0
Home Mortgage,8 years,0.0,968682.0,0.0,0.0,0.0,debt consolidation,Short Term,534446.0,731.0,1256846.061331476,7.0,20.8,208449.0,16009.0,0
Home Mortgage,6 years,0.0,467632.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,747.0,1409192.0,6.0,20.0,336015.0,33468.0,0
Rent,5 years,0.0,472120.0,0.0,27.0,0.0,debt consolidation,Short Term,216810.0,730.0,748980.0,8.0,12.5,178600.0,9487.0,0
Home Mortgage,3 years,0.0,472582.0,0.0,0.0,0.0,debt consolidation,Short Term,323862.0,739.0,699257.0,11.0,17.0,298338.0,10022.0,0
Own Home,10+ years,0.0,414656.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,733.0,1170590.0,7.0,17.0,156123.0,10629.0,0
Home Mortgage,8 years,0.0,126852.0,0.0,12.0,0.0,debt consolidation,Short Term,131252.0,736.0,831231.0,6.0,14.1,95304.0,11707.0,0
Rent,10+ years,0.0,742742.0,0.0,0.0,0.0,debt consolidation,Long Term,755766.0,731.0,1332823.5713145942,14.0,15.7,517009.0,19208.0,0
Rent,10+ years,0.0,587378.0,0.0,10.0,0.0,debt consolidation,Short Term,131934.0,731.0,1388324.5361269664,10.0,20.4,350018.0,20948.0,0
Home Mortgage,9 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Long Term,522874.0,731.0,1287559.6674346342,17.0,28.4,208449.0,16009.0,1
Own Home,10+ years,0.0,721490.0,0.0,0.0,0.0,debt consolidation,Long Term,411444.0,717.0,957828.0,6.0,21.8,329612.0,18997.0,0
Home Mortgage,8 years,0.0,475618.0,0.0,62.0,0.0,debt consolidation,Short Term,453376.0,751.0,2591163.0,15.0,25.2,208449.0,24184.0,0
Home Mortgage,6 years,0.0,663080.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,747.0,802712.0,14.0,11.399999999999999,125419.0,12709.0,0
Own Home,< 1 year,0.0,475618.0,1.0,12.0,1.0,major purchase,Short Term,184404.0,741.0,853119.0,7.0,23.7,37335.0,14005.0,0
Rent,< 1 year,0.0,131230.0,0.0,55.0,0.0,debt consolidation,Long Term,266904.0,661.0,901588.0,10.0,16.0,88407.0,7566.0,1
Rent,1 year,0.0,260744.0,0.0,0.0,0.0,debt consolidation,Short Term,133694.0,744.0,1170590.0,10.0,11.399999999999999,146148.0,8810.0,0
Rent,< 1 year,0.0,337964.0,0.0,0.0,0.0,home improvements,Short Term,309606.0,747.0,1170590.0,6.0,12.5,104196.0,16009.0,0
Home Mortgage,10+ years,0.0,496254.0,0.0,22.0,0.0,debt consolidation,Short Term,433136.0,731.0,1437173.3119109345,10.0,21.5,274284.0,23473.0,0
Rent,10+ years,0.0,194700.0,0.0,23.0,0.0,debt consolidation,Short Term,309606.0,710.0,1170590.0,10.0,14.0,68590.0,16009.0,0
Rent,7 years,0.0,156310.0,0.0,6.0,0.0,debt consolidation,Short Term,132946.0,730.0,1090695.0,11.0,14.8,109497.0,20632.0,0
Rent,10+ years,0.0,1092608.0,0.0,0.0,0.0,business loan,Short Term,788480.0,720.0,1170590.0,7.0,17.0,326496.0,40546.0,0
Rent,3 years,0.0,170214.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,740.0,773300.0,7.0,28.1,129067.0,12102.0,0
Home Mortgage,10+ years,0.0,585574.0,0.0,26.0,0.0,debt consolidation,Short Term,188144.0,750.0,1063924.0,7.0,14.5,66747.00000000003,11260.0,0
Rent,10+ years,0.0,110462.0,0.0,53.0,0.0,debt consolidation,Short Term,196064.0,731.0,1135406.0800416186,10.0,22.9,91485.0,11553.0,1
Home Mortgage,10+ years,1.0,600314.0,1.0,0.0,0.0,debt consolidation,Short Term,174526.0,746.0,828970.0,9.0,13.5,169024.0,4995.0,0
Own Home,10+ years,0.0,1036684.0,0.0,14.0,0.0,debt consolidation,Short Term,402732.0,745.0,1433265.0,11.0,22.4,209513.0,6844.0,0
Rent,10+ years,0.0,286308.0,0.0,29.0,0.0,debt consolidation,Short Term,433708.0,731.0,1366993.5054755565,8.0,16.6,159486.0,23176.0,0
Home Mortgage,10+ years,0.0,980848.0,0.0,0.0,0.0,debt consolidation,Short Term,78848.0,744.0,1524294.0,6.0,16.1,473518.0,14735.0,0
Rent,4 years,0.0,408078.0,0.0,32.0,0.0,debt consolidation,Short Term,184492.0,741.0,758708.0,7.0,10.5,104329.0,14099.0,1
Home Mortgage,10+ years,0.0,1419858.0,0.0,0.0,0.0,debt consolidation,Long Term,669240.0,731.0,1258233.0975287927,19.0,25.9,208449.0,16009.0,1
Rent,2 years,0.0,475618.0,1.0,0.0,0.0,debt consolidation,Long Term,309606.0,722.0,719549.0,7.0,16.3,208449.0,12592.0,1
Home Mortgage,6 years,0.0,556644.0,0.0,17.0,0.0,debt consolidation,Short Term,332706.0,683.0,1580363.0,7.0,19.6,423529.0,16857.0,0
Rent,5 years,0.0,174416.0,0.0,9.0,0.0,debt consolidation,Short Term,219142.0,733.0,1402485.0,10.0,31.0,87362.0,16009.0,1
Home Mortgage,3 years,0.0,242836.0,0.0,0.0,0.0,debt consolidation,Short Term,116182.0,731.0,1157862.7979551083,10.0,15.3,43206.0,16009.0,0
Home Mortgage,6 years,0.0,982102.0,0.0,28.0,0.0,debt consolidation,Short Term,175032.0,731.0,1481990.1008636768,18.0,23.4,514843.0,23453.0,0
Rent,2 years,0.0,962500.0,0.0,0.0,0.0,debt consolidation,Short Term,260700.0,744.0,806797.0,17.0,15.2,371564.0,16068.0,1
Home Mortgage,5 years,0.0,172480.0,0.0,9.0,0.0,debt consolidation,Short Term,163922.0,741.0,1052467.0,9.0,22.1,117097.0,16576.0,0
Rent,< 1 year,0.0,555500.0,0.0,0.0,0.0,debt consolidation,Long Term,310024.0,650.0,1147524.0,13.0,15.6,298395.0,22090.0,0
Rent,< 1 year,0.0,628364.0,0.0,0.0,0.0,debt consolidation,Short Term,381678.0,719.0,1260327.0,15.0,11.8,417867.0,12393.0,0
Rent,10+ years,0.0,273196.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,727.0,541101.0,10.0,13.5,149340.0,16009.0,0
Home Mortgage,10+ years,0.0,780164.0,0.0,68.0,0.0,other,Short Term,269852.0,750.0,2569123.0,14.0,20.5,247285.0,20703.0,0
Home Mortgage,10+ years,0.0,216546.0,0.0,39.0,0.0,home improvements,Short Term,88352.0,736.0,610375.0,10.0,17.0,169822.0,10630.0,0
Rent,< 1 year,0.0,262922.0,0.0,0.0,0.0,debt consolidation,Short Term,326084.0,731.0,1029855.1925856903,10.0,17.0,133513.0,8751.0,0
Rent,8 years,0.0,865084.0,0.0,0.0,0.0,debt consolidation,Short Term,133870.0,731.0,1314262.5819668276,10.0,14.0,354882.0,20121.0,0
Home Mortgage,10+ years,0.0,1397990.0,0.0,0.0,0.0,debt consolidation,Long Term,465608.0,740.0,2489266.0,18.0,16.6,682157.0,16009.0,0
Rent,1 year,0.0,160072.0,0.0,0.0,0.0,debt consolidation,Short Term,438592.0,736.0,1515136.0,7.0,17.0,95798.0,13889.0,0
Rent,2 years,0.0,475618.0,0.0,57.0,0.0,other,Short Term,309606.0,743.0,1170590.0,10.0,20.6,32756.0,5839.0,0
Rent,1 year,0.0,321882.0,0.0,17.0,0.0,debt consolidation,Short Term,143242.0,748.0,1170590.0,10.0,11.3,136496.0,4867.0,1
Home Mortgage,10+ years,0.0,333168.0,0.0,46.0,0.0,debt consolidation,Short Term,141636.0,731.0,1396225.7000820474,11.0,22.5,121429.0,23052.0,0
Rent,< 1 year,0.0,475618.0,0.0,50.0,0.0,debt consolidation,Short Term,760452.0,731.0,1741652.6954821562,10.0,19.8,579348.0,34339.0,0
Home Mortgage,10+ years,0.0,760518.0,0.0,32.0,0.0,debt consolidation,Short Term,290664.0,731.0,1230795.6028698743,13.0,18.3,266665.0,16180.0,0
Home Mortgage,10+ years,0.0,711524.0,0.0,0.0,0.0,debt consolidation,Long Term,429880.0,654.0,1893426.0,7.0,17.0,500802.0,16009.0,1
Home Mortgage,10+ years,0.0,386496.0,0.0,0.0,0.0,other,Short Term,211508.0,743.0,1584315.0,9.0,24.5,294747.0,36439.0,1
Home Mortgage,10+ years,0.0,458194.0,0.0,29.0,0.0,debt consolidation,Short Term,268334.0,716.0,973313.0,9.0,19.1,336756.0,19563.0,0
Home Mortgage,4 years,0.0,424754.0,0.0,0.0,0.0,buy a car,Short Term,309606.0,750.0,1170590.0,15.0,12.4,48051.0,16009.0,0
Rent,7 years,0.0,469238.0,0.0,0.0,0.0,debt consolidation,Short Term,325710.0,731.0,1295138.9883301489,13.0,9.5,282872.0,22269.0,0
Home Mortgage,10+ years,0.0,268862.0,0.0,0.0,0.0,debt consolidation,Long Term,335808.0,693.0,812041.0,7.0,16.7,89642.0,16009.0,0
Rent,2 years,0.0,218680.0,0.0,0.0,0.0,debt consolidation,Short Term,129580.0,736.0,675374.0,8.0,14.7,50426.0,16009.0,1
Home Mortgage,4 years,0.0,313016.0,0.0,53.0,0.0,debt consolidation,Long Term,231330.0,700.0,1617261.0,6.0,13.9,212762.0,25054.0,0
Home Mortgage,3 years,0.0,502128.0,0.0,35.0,0.0,debt consolidation,Short Term,435798.0,744.0,1053474.0,7.0,11.0,72428.0,4995.0,0
Home Mortgage,10+ years,0.0,636614.0,0.0,8.0,0.0,debt consolidation,Short Term,155386.0,723.0,2440113.0,13.0,16.4,120954.0,7768.0,0
Rent,1 year,0.0,324566.0,0.0,20.0,0.0,debt consolidation,Long Term,653994.0,678.0,1882710.0,8.0,15.8,137351.0,11610.0,1
Rent,9 years,0.0,234938.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,740.0,1252860.0,8.0,18.6,128440.0,26937.0,0
Rent,10+ years,0.0,210386.0,0.0,0.0,0.0,debt consolidation,Short Term,107382.0,731.0,999127.6646283092,11.0,17.2,174420.0,7047.0,1
Rent,1 year,0.0,626450.0,0.0,0.0,0.0,business loan,Short Term,782936.0,696.0,1170590.0,10.0,17.6,425258.0,28737.0,0
Home Mortgage,5 years,0.0,475618.0,0.0,26.0,0.0,debt consolidation,Long Term,781792.0,676.0,1170590.0,13.0,23.0,208449.0,16009.0,1
Rent,3 years,0.0,883124.0,0.0,42.0,0.0,debt consolidation,Long Term,647328.0,676.0,1170590.0,14.0,11.8,509485.0,27071.0,0
Rent,10+ years,0.0,475618.0,0.0,22.0,0.0,debt consolidation,Short Term,309606.0,740.0,976676.0,10.0,21.7,345268.0,18964.0,0
Home Mortgage,8 years,0.0,936782.0,0.0,0.0,0.0,home improvements,Long Term,442420.0,684.0,1853146.0,14.0,19.9,281542.0,30886.0,0
Rent,4 years,0.0,316052.0,0.0,31.0,0.0,debt consolidation,Short Term,309606.0,734.0,2523200.0,13.0,24.0,200621.0,31119.0,0
Rent,2 years,0.0,292556.0,0.0,29.0,0.0,debt consolidation,Short Term,130196.0,745.0,2061367.0,11.0,18.9,76304.0,8795.0,0
Rent,< 1 year,0.0,649770.0,0.0,0.0,0.0,moving,Short Term,309606.0,745.0,1325212.0,6.0,23.4,45448.0,16009.0,0
Rent,< 1 year,0.0,593076.0,0.0,0.0,0.0,debt consolidation,Short Term,269566.0,744.0,1241650.0,9.0,11.5,141873.0,6281.0,0
Home Mortgage,5 years,0.0,736736.0,1.0,0.0,1.0,debt consolidation,Long Term,328592.0,701.0,1170590.0,18.0,14.5,332766.0,31452.0,0
Rent,4 years,0.0,1062116.0,0.0,0.0,0.0,debt consolidation,Short Term,247940.0,740.0,1391788.0,10.0,15.4,455886.0,29228.0,0
Home Mortgage,9 years,0.0,539000.0,1.0,0.0,1.0,debt consolidation,Short Term,445192.0,738.0,1170590.0,8.0,16.1,332823.0,36911.0,0
Rent,3 years,0.0,185922.0,1.0,0.0,1.0,debt consolidation,Long Term,448228.0,721.0,1548424.0,10.0,19.0,129732.0,11497.0,1
Own Home,2 years,0.0,988020.0,0.0,0.0,0.0,debt consolidation,Short Term,271458.0,728.0,1562959.0,10.0,11.5,394212.0,27222.0,0
Home Mortgage,1 year,0.0,123750.0,0.0,72.0,0.0,debt consolidation,Short Term,151932.0,737.0,1218451.0,10.0,10.8,93081.0,24877.0,0
Rent,2 years,0.0,285406.0,0.0,34.0,0.0,debt consolidation,Short Term,178310.0,733.0,1251188.0,6.0,16.0,138035.0,13867.0,0
Home Mortgage,7 years,0.0,385748.0,0.0,38.0,0.0,debt consolidation,Long Term,779944.0,628.0,2020745.0,13.0,15.4,211223.0,25933.0,0
Home Mortgage,6 years,0.0,344146.0,0.0,0.0,0.0,other,Long Term,289674.0,7000.0,699523.0,7.0,12.2,129580.0,13874.0,1
Own Home,1 year,0.0,705694.0,0.0,0.0,0.0,debt consolidation,Short Term,91190.0,748.0,660212.0,10.0,28.1,208449.0,4941.0,0
Home Mortgage,3 years,0.0,411246.0,0.0,14.0,0.0,debt consolidation,Long Term,461912.0,721.0,2775083.0,10.0,14.5,254657.0,24744.0,0
Home Mortgage,10+ years,0.0,177848.0,1.0,0.0,1.0,debt consolidation,Short Term,155562.0,713.0,1296028.0,7.0,13.4,78641.0,5702.0,0
Own Home,3 years,0.0,313456.0,0.0,48.0,0.0,other,Short Term,244794.0,738.0,653429.0,8.0,17.0,88521.0,6371.0,1
Rent,6 years,0.0,812350.0,0.0,32.0,0.0,other,Long Term,412676.0,7220.0,1002402.0,10.0,14.0,337459.0,19881.0,1
